x,income,type,age
8652,33000,alienAge,21
8955,33000,alienAge,24
9040,33000,alienAge,21
10663,33000,alienAge,22
11105,33000,alienAge,23
13033,33000,alienAge,41
13295,33000,alienAge,32
13555,33000,alienAge,27
13813,33000,alienAge,25
14044,33000,alienAge,25
14225,33000,alienAge,20
627,32997.59,sponsorAge,42
8698,32997.59,alienAge,27
1653,32871,sponsorAge,24
9724,32871,alienAge,28
1510,32848.23,sponsorAge,26
9581,32848.23,alienAge,24
6507,32809.35,sponsorAge,28
14578,32809.35,alienAge,24
2003,32728,sponsorAge,38
10074,32728,alienAge,38
2343,32670.65,sponsorAge,27
10414,32670.65,alienAge,25
1077,32518.77,sponsorAge,63
9148,32518.77,alienAge,49
999,32474,sponsorAge,49
9070,32474,alienAge,36
2802,32452,sponsorAge,37
10873,32452,alienAge,21
660,32400,sponsorAge,61
3098,32400,sponsorAge,30
8731,32400,alienAge,22
11169,32400,alienAge,31
6302,32338,sponsorAge,24
14373,32338,alienAge,26
5611,32315,sponsorAge,35
13682,32315,alienAge,26
3251,32280,sponsorAge,30
5378,32280,sponsorAge,37
11322,32280,alienAge,25
13449,32280,alienAge,26
1028,32246,sponsorAge,54
9099,32246,alienAge,45
671,32094.4,sponsorAge,43
8742,32094.4,alienAge,34
2539,32047,sponsorAge,56
10610,32047,alienAge,39
1367,32024,sponsorAge,63
9438,32024,alienAge,45
1053,32000,sponsorAge,27
1233,32000,sponsorAge,61
1477,32000,sponsorAge,72
1659,32000,sponsorAge,61
1888,32000,sponsorAge,34
2074,32000,sponsorAge,22
2775,32000,sponsorAge,54
2824,32000,sponsorAge,33
3685,32000,sponsorAge,25
3720,32000,sponsorAge,42
3911,32000,sponsorAge,23
3984,32000,sponsorAge,40
4600,32000,sponsorAge,23
5145,32000,sponsorAge,31
5719,32000,sponsorAge,26
5994,32000,sponsorAge,66
6122,32000,sponsorAge,36
6324,32000,sponsorAge,32
6330,32000,sponsorAge,55
7687,32000,sponsorAge,38
9124,32000,alienAge,25
9304,32000,alienAge,51
9548,32000,alienAge,30
9730,32000,alienAge,19
9959,32000,alienAge,24
10145,32000,alienAge,23
10846,32000,alienAge,38
10895,32000,alienAge,24
11756,32000,alienAge,23
11791,32000,alienAge,35
11982,32000,alienAge,22
12055,32000,alienAge,21
12671,32000,alienAge,26
13216,32000,alienAge,26
13790,32000,alienAge,24
14065,32000,alienAge,48
14193,32000,alienAge,20
14395,32000,alienAge,27
14401,32000,alienAge,53
15758,32000,alienAge,30
4790,31970,sponsorAge,25
12861,31970,alienAge,30
4475,31962,sponsorAge,38
12546,31962,alienAge,28
1822,31920,sponsorAge,53
9893,31920,alienAge,26
1740,31904,sponsorAge,68
9811,31904,alienAge,43
521,31900,sponsorAge,46
8592,31900,alienAge,38
2972,31815.6,sponsorAge,22
11043,31815.6,alienAge,23
3267,31750,sponsorAge,33
11338,31750,alienAge,31
6420,31730,sponsorAge,61
14491,31730,alienAge,42
5501,31720.2,sponsorAge,43
13572,31720.2,alienAge,28
2989,31720,sponsorAge,52
11060,31720,alienAge,29
1928,31668,sponsorAge,26
9999,31668,alienAge,32
3320,31640,sponsorAge,34
11391,31640,alienAge,32
4158,31616,sponsorAge,24
12229,31616,alienAge,27
4768,31573,sponsorAge,42
12839,31573,alienAge,44
6368,31536,sponsorAge,27
14439,31536,alienAge,26
1194,31524.45,sponsorAge,62
9265,31524.45,alienAge,22
1935,31392,sponsorAge,56
10006,31392,alienAge,40
5143,31320,sponsorAge,25
13214,31320,alienAge,25
7690,31279,sponsorAge,22
15761,31279,alienAge,23
3128,31250,sponsorAge,63
11199,31250,alienAge,60
4143,31233,sponsorAge,32
12214,31233,alienAge,26
892,31200,sponsorAge,54
1215,31200,sponsorAge,31
3789,31200,sponsorAge,29
4229,31200,sponsorAge,40
5009,31200,sponsorAge,27
8963,31200,alienAge,26
9286,31200,alienAge,25
11860,31200,alienAge,25
12300,31200,alienAge,29
13080,31200,alienAge,26
1716,31071,sponsorAge,43
9787,31071,alienAge,31
4604,31058,sponsorAge,41
12675,31058,alienAge,37
1982,31029,sponsorAge,50
10053,31029,alienAge,39
62,31000,sponsorAge,38
1190,31000,sponsorAge,52
2138,31000,sponsorAge,52
2517,31000,sponsorAge,27
3820,31000,sponsorAge,40
4612,31000,sponsorAge,27
6119,31000,sponsorAge,75
8133,31000,alienAge,35
9261,31000,alienAge,36
10209,31000,alienAge,40
10588,31000,alienAge,26
11891,31000,alienAge,30
12683,31000,alienAge,23
14190,31000,alienAge,44
3849,30966,sponsorAge,23
11920,30966,alienAge,24
1751,30800,sponsorAge,67
2883,30800,sponsorAge,36
9822,30800,alienAge,44
10954,30800,alienAge,29
1172,30750,sponsorAge,57
9243,30750,alienAge,28
754,30720,sponsorAge,48
4573,30720,sponsorAge,19
8825,30720,alienAge,26
12644,30720,alienAge,36
1016,30700,sponsorAge,51
9087,30700,alienAge,23
2914,30600,sponsorAge,38
10985,30600,alienAge,33
957,30589.2,sponsorAge,21
9028,30589.2,alienAge,26
2433,30576,sponsorAge,42
10504,30576,alienAge,24
4579,30553.94,sponsorAge,21
12650,30553.94,alienAge,21
285,30540,sponsorAge,53
8356,30540,alienAge,30
3459,30516,sponsorAge,47
11530,30516,alienAge,61
6200,30514.08,sponsorAge,39
14271,30514.08,alienAge,30
1518,30500.16,sponsorAge,56
9589,30500.16,alienAge,61
2602,30459,sponsorAge,39
10673,30459,alienAge,40
5775,30451.2,sponsorAge,26
13846,30451.2,alienAge,32
5854,30420,sponsorAge,34
13925,30420,alienAge,26
4803,30403,sponsorAge,38
12874,30403,alienAge,20
6574,30400,sponsorAge,24
14645,30400,alienAge,19
6470,30340,sponsorAge,48
14541,30340,alienAge,20
506,30316.6,sponsorAge,44
8577,30316.6,alienAge,38
1705,30240,sponsorAge,21
9776,30240,alienAge,19
1580,30160,sponsorAge,21
2688,30160,sponsorAge,20
9651,30160,alienAge,21
10759,30160,alienAge,22
50,30148,sponsorAge,41
8121,30148,alienAge,30
1511,30120.36,sponsorAge,56
9582,30120.36,alienAge,32
4505,30120,sponsorAge,37
12576,30120,alienAge,29
5207,30117,sponsorAge,44
13278,30117,alienAge,30
139,30047,sponsorAge,66
8210,30047,alienAge,24
5890,30046,sponsorAge,52
13961,30046,alienAge,43
1113,30040,sponsorAge,47
9184,30040,alienAge,52
2068,30017,sponsorAge,77
10139,30017,alienAge,45
611,30010.5,sponsorAge,31
8682,30010.5,alienAge,30
465,30000,sponsorAge,51
697,30000,sponsorAge,56
746,30000,sponsorAge,35
753,30000,sponsorAge,39
771,30000,sponsorAge,40
876,30000,sponsorAge,29
885,30000,sponsorAge,25
1186,30000,sponsorAge,22
1272,30000,sponsorAge,52
1549,30000,sponsorAge,37
1743,30000,sponsorAge,37
1756,30000,sponsorAge,37
1833,30000,sponsorAge,58
2133,30000,sponsorAge,42
2147,30000,sponsorAge,46
2337,30000,sponsorAge,36
2438,30000,sponsorAge,53
2737,30000,sponsorAge,43
2836,30000,sponsorAge,49
2920,30000,sponsorAge,34
3112,30000,sponsorAge,85
3514,30000,sponsorAge,26
3560,30000,sponsorAge,52
3611,30000,sponsorAge,49
4095,30000,sponsorAge,35
4339,30000,sponsorAge,28
4530,30000,sponsorAge,54
4560,30000,sponsorAge,24
4987,30000,sponsorAge,55
5027,30000,sponsorAge,24
5087,30000,sponsorAge,25
5200,30000,sponsorAge,34
5284,30000,sponsorAge,43
5367,30000,sponsorAge,52
5545,30000,sponsorAge,36
5574,30000,sponsorAge,30
6174,30000,sponsorAge,53
6371,30000,sponsorAge,36
8536,30000,alienAge,31
8768,30000,alienAge,28
8817,30000,alienAge,26
8824,30000,alienAge,25
8842,30000,alienAge,43
8947,30000,alienAge,20
8956,30000,alienAge,21
9257,30000,alienAge,21
9343,30000,alienAge,30
9620,30000,alienAge,28
9814,30000,alienAge,27
9827,30000,alienAge,28
9904,30000,alienAge,46
10204,30000,alienAge,39
10218,30000,alienAge,24
10408,30000,alienAge,26
10509,30000,alienAge,36
10808,30000,alienAge,32
10907,30000,alienAge,27
10991,30000,alienAge,22
11183,30000,alienAge,41
11585,30000,alienAge,23
11631,30000,alienAge,37
11682,30000,alienAge,32
12166,30000,alienAge,34
12410,30000,alienAge,58
12601,30000,alienAge,37
12631,30000,alienAge,25
13058,30000,alienAge,31
13098,30000,alienAge,24
13158,30000,alienAge,29
13271,30000,alienAge,28
13355,30000,alienAge,39
13438,30000,alienAge,32
13616,30000,alienAge,30
13645,30000,alienAge,28
14245,30000,alienAge,21
14442,30000,alienAge,29
1831,29990,sponsorAge,49
9902,29990,alienAge,32
4004,29970.45,sponsorAge,38
12075,29970.45,alienAge,33
520,29960,sponsorAge,32
8591,29960,alienAge,24
2331,29855,sponsorAge,59
10402,29855,alienAge,39
412,29760,sponsorAge,29
8483,29760,alienAge,23
768,29744,sponsorAge,53
8839,29744,alienAge,46
5575,29640,sponsorAge,37
13646,29640,alienAge,33
3068,29470.56,sponsorAge,56
11139,29470.56,alienAge,23
6178,29371,sponsorAge,62
14249,29371,alienAge,53
2325,29280,sponsorAge,31
10396,29280,alienAge,24
3355,29268,sponsorAge,77
11426,29268,alienAge,29
1704,29209,sponsorAge,38
9775,29209,alienAge,26
5383,29160,sponsorAge,21
13454,29160,alienAge,22
2272,29120,sponsorAge,32
3085,29120,sponsorAge,25
3373,29120,sponsorAge,35
4167,29120,sponsorAge,41
5965,29120,sponsorAge,36
10343,29120,alienAge,19
11156,29120,alienAge,28
11444,29120,alienAge,28
12238,29120,alienAge,36
14036,29120,alienAge,33
1394,29094.83,sponsorAge,61
9465,29094.83,alienAge,39
2782,29030,sponsorAge,56
10853,29030,alienAge,34
947,29000,sponsorAge,23
1687,29000,sponsorAge,55
1784,29000,sponsorAge,36
2377,29000,sponsorAge,24
9018,29000,alienAge,23
9758,29000,alienAge,38
9855,29000,alienAge,20
10448,29000,alienAge,22
1279,28980,sponsorAge,59
9350,28980,alienAge,25
5002,28954,sponsorAge,36
13073,28954,alienAge,33
1446,28850,sponsorAge,46
9517,28850,alienAge,33
1386,28817.09,sponsorAge,42
9457,28817.09,alienAge,48
1744,28817,sponsorAge,33
9815,28817,alienAge,24
951,28815,sponsorAge,60
9022,28815,alienAge,33
1417,28800,sponsorAge,35
2146,28800,sponsorAge,46
2307,28800,sponsorAge,29
4922,28800,sponsorAge,24
9488,28800,alienAge,22
10217,28800,alienAge,37
10378,28800,alienAge,28
12993,28800,alienAge,28
7173,28797,sponsorAge,25
15244,28797,alienAge,22
1759,28788,sponsorAge,69
9830,28788,alienAge,47
4257,28650,sponsorAge,48
12328,28650,alienAge,35
2964,28629,sponsorAge,36
11035,28629,alienAge,33
635,28626.27,sponsorAge,36
8706,28626.27,alienAge,20
1773,28615,sponsorAge,26
9844,28615,alienAge,25
1629,28600,sponsorAge,33
1900,28600,sponsorAge,44
9700,28600,alienAge,30
9971,28600,alienAge,24
556,28548,sponsorAge,65
8627,28548,alienAge,49
724,28484,sponsorAge,50
8795,28484,alienAge,28
4459,28413,sponsorAge,55
12530,28413,alienAge,29
1319,28398.66,sponsorAge,24
9390,28398.66,alienAge,20
2464,28371.2,sponsorAge,48
10535,28371.2,alienAge,42
5018,28344,sponsorAge,51
13089,28344,alienAge,31
2922,28318,sponsorAge,69
10993,28318,alienAge,28
3201,28308.71,sponsorAge,23
11272,28308.71,alienAge,24
1314,28300,sponsorAge,57
9385,28300,alienAge,21
6378,28285,sponsorAge,28
14449,28285,alienAge,26
3985,28240,sponsorAge,60
12056,28240,alienAge,33
509,28185.6,sponsorAge,54
8580,28185.6,alienAge,39
5157,28100,sponsorAge,46
13228,28100,alienAge,24
641,28094.04,sponsorAge,51
8712,28094.04,alienAge,26
834,28080,sponsorAge,55
8905,28080,alienAge,33
1267,28060,sponsorAge,55
9338,28060,alienAge,21
2598,28050,sponsorAge,46
10669,28050,alienAge,32
286,28039.47,sponsorAge,30
8357,28039.47,alienAge,27
798,28000,sponsorAge,43
826,28000,sponsorAge,51
899,28000,sponsorAge,38
3838,28000,sponsorAge,24
3922,28000,sponsorAge,37
4039,28000,sponsorAge,49
4051,28000,sponsorAge,59
4147,28000,sponsorAge,27
4531,28000,sponsorAge,56
8869,28000,alienAge,29
8897,28000,alienAge,30
8970,28000,alienAge,19
11909,28000,alienAge,22
11993,28000,alienAge,24
12110,28000,alienAge,24
12122,28000,alienAge,24
12218,28000,alienAge,22
12602,28000,alienAge,32
170,27983,sponsorAge,35
8241,27983,alienAge,35
5661,27920.33,sponsorAge,27
13732,27920.33,alienAge,28
5738,27899,sponsorAge,33
13809,27899,alienAge,40
2057,27876.2,sponsorAge,20
10128,27876.2,alienAge,18
4074,27845,sponsorAge,30
12145,27845,alienAge,34
3275,27828,sponsorAge,70
11346,27828,alienAge,30
2312,27782,sponsorAge,46
10383,27782,alienAge,24
6082,27608,sponsorAge,58
14153,27608,alienAge,45
3651,27594,sponsorAge,56
11722,27594,alienAge,19
4354,27532.8,sponsorAge,34
12425,27532.8,alienAge,27
6053,27505,sponsorAge,52
14124,27505,alienAge,27
2495,27456,sponsorAge,22
10566,27456,alienAge,23
1596,27432,sponsorAge,56
9667,27432,alienAge,24
294,27396,sponsorAge,46
8365,27396,alienAge,42
1855,27350,sponsorAge,28
9926,27350,alienAge,26
5441,27305,sponsorAge,65
13512,27305,alienAge,25
3520,27300,sponsorAge,20
11591,27300,alienAge,20
689,27284.4,sponsorAge,44
8760,27284.4,alienAge,44
6008,27227,sponsorAge,21
14079,27227,alienAge,22
4539,27222,sponsorAge,57
12610,27222,alienAge,17
1107,27188,sponsorAge,47
9178,27188,alienAge,22
1425,27046,sponsorAge,45
9496,27046,alienAge,29
3602,27030,sponsorAge,38
11673,27030,alienAge,38
2404,27000,sponsorAge,26
2569,27000,sponsorAge,35
4729,27000,sponsorAge,36
5715,27000,sponsorAge,58
6322,27000,sponsorAge,42
6558,27000,sponsorAge,48
10475,27000,alienAge,24
10640,27000,alienAge,22
12800,27000,alienAge,41
13786,27000,alienAge,37
14393,27000,alienAge,33
14629,27000,alienAge,51
322,26952.34,sponsorAge,29
8393,26952.34,alienAge,23
1633,26918.69,sponsorAge,33
9704,26918.69,alienAge,36
385,26904,sponsorAge,44
8456,26904,alienAge,26
1779,26892.11,sponsorAge,27
9850,26892.11,alienAge,32
5596,26881.44,sponsorAge,62
13667,26881.44,alienAge,45
1955,26880,sponsorAge,37
4317,26880,sponsorAge,48
5689,26880,sponsorAge,21
10026,26880,alienAge,22
12388,26880,alienAge,29
13760,26880,alienAge,21
4960,26861,sponsorAge,46
13031,26861,alienAge,34
489,26821,sponsorAge,51
8560,26821,alienAge,33
3017,26818,sponsorAge,34
11088,26818,alienAge,25
2801,26805,sponsorAge,30
10872,26805,alienAge,21
3841,26732.16,sponsorAge,52
11912,26732.16,alienAge,33
5242,26731,sponsorAge,63
13313,26731,alienAge,35
3706,26726.04,sponsorAge,24
11777,26726.04,alienAge,24
1012,26714,sponsorAge,34
9083,26714,alienAge,21
381,26676,sponsorAge,34
8452,26676,alienAge,27
1863,26600,sponsorAge,59
9934,26600,alienAge,17
3761,26580,sponsorAge,61
11832,26580,alienAge,48
3492,26572,sponsorAge,35
11563,26572,alienAge,27
4974,26526,sponsorAge,66
13045,26526,alienAge,56
3308,26485.25,sponsorAge,40
11379,26485.25,alienAge,22
2053,26471,sponsorAge,61
10124,26471,alienAge,49
505,26459,sponsorAge,53
8576,26459,alienAge,30
5429,26425,sponsorAge,24
13500,26425,alienAge,23
1041,26404,sponsorAge,51
9112,26404,alienAge,26
5513,26279,sponsorAge,55
13584,26279,alienAge,21
5232,26268,sponsorAge,54
13303,26268,alienAge,38
1201,26206.08,sponsorAge,49
9272,26206.08,alienAge,33
2578,26164,sponsorAge,69
10649,26164,alienAge,24
6314,26115,sponsorAge,29
14385,26115,alienAge,25
5421,26022,sponsorAge,68
13492,26022,alienAge,28
801,26000,sponsorAge,41
1905,26000,sponsorAge,63
2925,26000,sponsorAge,25
3257,26000,sponsorAge,44
3894,26000,sponsorAge,32
3958,26000,sponsorAge,27
4155,26000,sponsorAge,46
5291,26000,sponsorAge,53
6069,26000,sponsorAge,23
8872,26000,alienAge,34
9976,26000,alienAge,28
10996,26000,alienAge,24
11328,26000,alienAge,32
11965,26000,alienAge,25
12029,26000,alienAge,23
12226,26000,alienAge,33
13362,26000,alienAge,40
14140,26000,alienAge,20
5584,25924,sponsorAge,28
13655,25924,alienAge,27
4857,25920,sponsorAge,28
6528,25920,sponsorAge,28
12928,25920,alienAge,27
14599,25920,alienAge,21
1007,25880,sponsorAge,32
9078,25880,alienAge,27
125,25800,sponsorAge,23
5311,25800,sponsorAge,54
8196,25800,alienAge,32
13382,25800,alienAge,39
5180,25789,sponsorAge,36
13251,25789,alienAge,26
3175,25708.8,sponsorAge,39
11246,25708.8,alienAge,21
6276,25700,sponsorAge,24
14347,25700,alienAge,22
3081,25699,sponsorAge,61
11152,25699,alienAge,31
6169,25658,sponsorAge,46
14240,25658,alienAge,45
3853,25598.28,sponsorAge,29
11924,25598.28,alienAge,24
4966,25584,sponsorAge,47
13037,25584,alienAge,31
4879,25570,sponsorAge,49
12950,25570,alienAge,27
995,25568,sponsorAge,55
9066,25568,alienAge,23
3729,25542.4,sponsorAge,35
11800,25542.4,alienAge,28
1808,25536,sponsorAge,49
9879,25536,alienAge,26
4149,25500,sponsorAge,43
12220,25500,alienAge,23
1879,25440,sponsorAge,54
9950,25440,alienAge,26
459,25367,sponsorAge,28
8530,25367,alienAge,27
2494,25300,sponsorAge,55
10565,25300,alienAge,37
2627,25190,sponsorAge,47
10698,25190,alienAge,27
4504,25172.99,sponsorAge,46
12575,25172.99,alienAge,25
5663,25139,sponsorAge,34
13734,25139,alienAge,28
2380,25081.88,sponsorAge,47
10451,25081.88,alienAge,36
1962,25077,sponsorAge,28
10033,25077,alienAge,28
161,25000,sponsorAge,52
1351,25000,sponsorAge,30
2098,25000,sponsorAge,27
2726,25000,sponsorAge,39
2756,25000,sponsorAge,53
3368,25000,sponsorAge,57
3656,25000,sponsorAge,48
4867,25000,sponsorAge,41
6187,25000,sponsorAge,32
6546,25000,sponsorAge,42
7370,25000,sponsorAge,20
7737,25000,sponsorAge,47
8232,25000,alienAge,31
9422,25000,alienAge,28
10169,25000,alienAge,24
10797,25000,alienAge,37
10827,25000,alienAge,20
11439,25000,alienAge,32
11727,25000,alienAge,46
12938,25000,alienAge,30
14258,25000,alienAge,28
14617,25000,alienAge,38
15441,25000,alienAge,28
15808,25000,alienAge,48
1040,24989.71,sponsorAge,42
9111,24989.71,alienAge,29
3627,24972.5,sponsorAge,26
11698,24972.5,alienAge,25
1867,24960,sponsorAge,40
2217,24960,sponsorAge,22
5007,24960,sponsorAge,19
9938,24960,alienAge,24
10288,24960,alienAge,25
13078,24960,alienAge,19
4715,24918,sponsorAge,30
12786,24918,alienAge,34
6466,24814,sponsorAge,40
14537,24814,alienAge,23
2738,24672,sponsorAge,45
10809,24672,alienAge,35
4631,24504.94,sponsorAge,22
12702,24504.94,alienAge,22
1878,24500,sponsorAge,55
4766,24500,sponsorAge,42
9949,24500,alienAge,28
12837,24500,alienAge,25
6720,24271.01,sponsorAge,25
14791,24271.01,alienAge,19
4714,24216,sponsorAge,29
12785,24216,alienAge,27
1499,24174,sponsorAge,49
9570,24174,alienAge,42
5432,24149,sponsorAge,37
13503,24149,alienAge,33
2164,24057,sponsorAge,63
10235,24057,alienAge,45
6002,24000.08,sponsorAge,29
14073,24000.08,alienAge,28
261,24000,sponsorAge,53
1015,24000,sponsorAge,54
1021,24000,sponsorAge,21
1049,24000,sponsorAge,24
1408,24000,sponsorAge,72
1700,24000,sponsorAge,47
1989,24000,sponsorAge,26
2693,24000,sponsorAge,53
2965,24000,sponsorAge,37
3020,24000,sponsorAge,64
4637,24000,sponsorAge,25
4858,24000,sponsorAge,31
5191,24000,sponsorAge,27
5452,24000,sponsorAge,59
5560,24000,sponsorAge,34
5695,24000,sponsorAge,50
5696,24000,sponsorAge,50
5697,24000,sponsorAge,50
5698,24000,sponsorAge,50
6073,24000,sponsorAge,23
6309,24000,sponsorAge,51
8332,24000,alienAge,35
9086,24000,alienAge,40
9092,24000,alienAge,19
9120,24000,alienAge,24
9479,24000,alienAge,56
9771,24000,alienAge,50
10060,24000,alienAge,22
10764,24000,alienAge,34
11036,24000,alienAge,20
11091,24000,alienAge,29
12708,24000,alienAge,22
12929,24000,alienAge,31
13262,24000,alienAge,34
13523,24000,alienAge,25
13631,24000,alienAge,32
13766,24000,alienAge,33
13767,24000,alienAge,33
13768,24000,alienAge,33
13769,24000,alienAge,33
14144,24000,alienAge,24
14380,24000,alienAge,36
3650,23963,sponsorAge,46
11721,23963,alienAge,26
5980,23935,sponsorAge,58
14051,23935,alienAge,45
5290,23850,sponsorAge,34
13361,23850,alienAge,34
5808,23819,sponsorAge,39
13879,23819,alienAge,32
2885,23800,sponsorAge,27
10956,23800,alienAge,24
1413,23788,sponsorAge,61
9484,23788,alienAge,37
3048,23781,sponsorAge,67
11119,23781,alienAge,36
6747,23775.39,sponsorAge,23
14818,23775.39,alienAge,24
5802,23753,sponsorAge,67
13873,23753,alienAge,28
5397,23750,sponsorAge,26
13468,23750,alienAge,28
4128,23678,sponsorAge,56
12199,23678,alienAge,45
1981,23661,sponsorAge,51
10052,23661,alienAge,32
5193,23659.92,sponsorAge,30
13264,23659.92,alienAge,35
4314,23588,sponsorAge,29
12385,23588,alienAge,20
1692,23581.6,sponsorAge,36
9763,23581.6,alienAge,27
2349,23467,sponsorAge,70
10420,23467,alienAge,44
1374,23460,sponsorAge,63
9445,23460,alienAge,44
827,23424,sponsorAge,53
8898,23424,alienAge,22
5734,23337.6,sponsorAge,31
